date,SSTtreatedInverse,CumRainFallh,CetrifugeFlow,TotDThickFlow,SettlerSludgeLevel,SludgeReactDens,SludgeRecircDens,DQOraw,DQOtreated,DBOraw,DBOtreated,SSTraw,SSTBioReact,SSTcleant_raw,Ntraw,Nttreated,Praw,PrawInverse,NH4raw,NH4treated,DBOrawWaterDens,WaterPwr,SludgePwr,diffIBioReactInverse,diffCumRainFallh,diffSludgeRecircDens,diffDQOraw,diffDBOraw,diffDBOtreated,diffSSTcleant_raw,diffNttreated,diffPraw,diffPtreated,diffTotPwr,LastWeekdiffCumRainFallh,LastWeekdiffrecycle,LastWeekdiffTotDThickFlow,LastWeekdiffSludgeRecircDens,LastWeekdiffDQOraw,LastWeekdiffDBOtreated,LastWeekdiffSSTraw,LastWeekdiffSSTBioReact,LastWeekSSTcleant_raw,LastWeekdiffNtraw,LastWeekdiffNttreated,LastWeekPrawInverse,LastWeekdiffNH4raw,LastWeekdiffSludgePwr,LastWeekdiffSludgeElCons,diffTotDThickFlow,season_Invierno,season_Otoño,season_Primavera,season_Verano,Prediccion
2021-09-21,0.1724137931034483,0.0,0.389027778,485.8274833,273.8541667,3776,5396,417,21.0,350,5,247.0,3.984930556,246.929444445,31.0,2.3,20.0,0.05,79.9,0.9,350,971.1,187.25,-0.0059092034562592,0.0,2240.0,85.0,230.0,0.0,-0.085486110000005,0.1999999999999997,13.1,0.5,0.0,0.0,-1.6527777999999955,230.46165,2240.0,85.0,0.0,-19.0,0.213194445,-19.05638888800001,6.0,0.1999999999999997,-0.094927536231884,73.62,20.889999999999983,22.0,165.64111659999998,0,1,0,0,348.9903
2021-09-22,0.1724137931034483,2.4,-0.047819444,481.0105,276.4513889,3776,5396,417,21.0,350,5,247.0,3.944513889,246.959583333,31.0,2.3,20.0,0.05,79.9,0.9,350,1030.2,129.28,0.0002904982154462,2.4,0.0,0.0,0.0,0.0,0.0301388880000104,0.0,0.0,0.0,0.0,2.4,-1.1944444999999888,22.03948329999997,2240.0,85.0,0.0,-19.0,0.1343749999999999,-19.078819444999965,6.0,0.1999999999999997,-0.094927536231884,73.62,0.9499999999999886,-1.0,-4.816983300000004,0,1,0,0,335.2894
2021-09-23,0.1724137931034483,0.6,0.373958333,346.2991667,277.7916667,3776,5396,417,21.0,350,5,247.0,3.960833333,247.016319444,31.0,2.3,20.0,0.05,79.9,0.9,350,970.6,188.55,0.0002436087049563,-1.7999999999999998,0.0,0.0,0.0,0.0,0.0567361109999922,0.0,0.0,0.0,0.0,0.6,-0.4652777999999955,51.77366669999998,2240.0,85.0,0.0,-19.0,0.163680555,-18.97069444500002,6.0,0.1999999999999997,-0.094927536231884,73.62,-8.219999999999999,-13.0,-134.71133329999998,0,1,0,0,245.0413
2021-09-24,0.1724137931034483,28.2,-0.040763889,160.8583333,282.3541667,3776,5396,417,21.0,350,5,247.0,3.901041667,246.940208334,31.0,2.3,20.0,0.05,79.9,0.9,350,1029.6,126.82,-0.0075881408987115,27.6,0.0,0.0,0.0,0.0,-0.0761111100000277,0.0,0.0,0.0,0.0,11.4,-1.2847222999999983,-58.3535,2240.0,85.0,0.0,-19.0,0.1014583339999997,-19.062222221000013,6.0,0.1999999999999997,-0.094927536231884,73.62,-5.439999999999998,-2.0,-185.4408334,0,1,0,0,261.5534
2021-09-25,0.1724137931034483,15.0,-0.040576389,306.1026,276.3888889,3776,5396,417,21.0,350,5,247.0,3.925972222,247.02493055500003,31.0,2.3,20.0,0.05,79.9,0.9,350,1029.6,131.93,-0.0043811867032741,-13.2,0.0,0.0,0.0,0.0,0.0847222210000495,0.0,0.0,0.0,0.0,14.4,-2.8819443999999947,53.68781669999999,2240.0,85.0,0.0,-19.0,0.0117361109999998,-19.089722222999967,6.0,0.1999999999999997,-0.094927536231884,73.62,3.8600000000000136,-2.0,145.2442667,0,1,0,0,245.8929
2021-09-26,0.1724137931034483,0.0,-0.046951389,249.0826667,281.4722222,3776,5396,417,21.0,350,5,247.0,4.028333333,247.102361111,31.0,2.3,20.0,0.05,79.9,0.9,350,1030.7,127.56,0.0154068093609859,-15.0,0.0,0.0,0.0,0.0,0.0774305559999675,0.0,0.0,0.0,0.0,0.0,-1.381944500000003,43.60300000000001,2240.0,85.0,0.0,-19.0,-0.0122222230000001,-19.02395833400004,6.0,0.1999999999999997,-0.094927536231884,73.62,0.2900000000000062,-1.0,-57.01993329999999,0,1,0,0,319.9776
2021-09-27,0.1724137931034483,4.2,0.445166667,426.2595,281.2569444,3776,5396,417,21.0,350,5,247.0,3.978541667,246.950208334,31.0,2.3,20.0,0.05,79.9,0.9,350,966.6,185.68,0.00064554982621,4.2,0.0,0.0,0.0,0.0,-0.1521527769999977,0.0,0.0,0.0,0.0,4.2,-1.319444500000003,106.0731333,2240.0,85.0,0.0,-19.0,-0.0769444439999995,-19.064722220999982,6.0,0.1999999999999997,-0.094927536231884,73.62,10.27000000000001,13.0,177.1768333,0,1,0,0,232.3871
2021-09-28,0.3125,0.0,-0.047631944,163.3598333,281.0138889,3568,6478,598,12.0,340,5,260.0,3.997777778,260.019236111,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,1030.7,127.41,0.0032582535187326,-4.2,1082.0,181.0,-10.0,0.0,0.0690277769999738,-0.5999999999999999,-4.199999999999999,0.1999999999999999,0.0,0.0,-1.138888900000012,-322.46765,1082.0,181.0,0.0,13.0,0.0128472219999999,13.089791665999996,46.0,-0.5999999999999999,0.0132911392405063,-2.5,-59.84,-59.0,-262.8996667,0,1,0,0,263.2972
2021-09-29,0.3125,0.0,-0.05175,283.6878167,280.1666667,3568,6478,598,12.0,340,5,260.0,4.004652778,260.006875,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,1030.3,126.44,-0.0006102048416979,0.0,0.0,0.0,0.0,0.0,-0.0123611110000183,0.0,0.0,0.0,0.0,-2.4,-0.881944400000009,-197.3226833,1082.0,181.0,0.0,13.0,0.0601388889999996,13.047291666999968,46.0,-0.5999999999999999,0.0132911392405063,-2.5,-2.8400000000000034,0.0,120.3279834,0,1,0,0,233.1686
2021-09-30,0.3125,0.6,-0.053701389,190.1175,278.3819444,3568,6478,598,12.0,340,5,260.0,4.005763889,260.001111111,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,1029.8,126.81,-0.0009136070282788,0.6,0.0,0.0,0.0,0.0,-0.0057638889999793,0.0,0.0,0.0,0.0,0.0,-1.8472222000000045,-156.1816667,1082.0,181.0,0.0,13.0,0.0449305559999997,12.984791666999996,46.0,-0.5999999999999999,0.0132911392405063,-2.5,-61.74000000000001,-57.0,-93.57031669999998,0,1,0,0,271.3456
2021-10-01,0.3125,0.0,0.507722222,300.5615,277.9236111,3568,6478,598,12.0,340,5,260.0,4.003333333,259.997569444,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,956.3,200.81,0.000759584966152,-0.6,0.0,0.0,0.0,0.0,-0.003541666999979,0.0,0.0,0.0,0.0,-28.2,-0.0694444000000089,139.70316670000005,1082.0,181.0,0.0,13.0,0.1022916659999997,13.057361110000045,46.0,-0.5999999999999999,0.0132911392405063,-2.5,73.99000000000001,73.0,110.44400000000002,0,1,0,0,312.982
2021-10-02,0.3125,0.0,-0.049777778,387.4585,284.4305556,3568,6478,598,12.0,340,5,260.0,3.997847222,259.994513889,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,1029.2,129.79,-0.0007264374490575,0.0,0.0,0.0,0.0,0.0,-0.003055555000003,0.0,0.0,0.0,0.0,-15.0,1.0208333000000067,81.35590000000002,1082.0,181.0,0.0,13.0,0.0718749999999999,12.969583333999992,46.0,-0.5999999999999999,0.0132911392405063,-2.5,-2.140000000000015,1.0,86.89699999999999,0,1,0,0,272.3672
2021-10-03,0.3125,0.0,-0.037902778,146.6433333,260.6041667,3568,6478,598,12.0,340,5,260.0,3.863680556,259.865833334,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,1027.1,132.22,-0.0210246521245007,0.0,0.0,0.0,0.0,0.0,-0.1286805550000167,0.0,0.0,0.0,0.0,0.0,-0.7222222000000045,-102.4393334,1082.0,181.0,0.0,13.0,-0.1646527770000001,12.763472223000008,46.0,-0.5999999999999999,0.0132911392405063,-2.5,4.659999999999997,4.0,-240.8151667,0,1,0,0,221.3866
2021-10-04,0.3125,1.8,0.422354167,224.6523333,290.2569444,3568,6478,598,12.0,340,5,260.0,4.036666667,260.172986111,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,970.0,189.47,0.014474911560464,1.8,0.0,0.0,0.0,0.0,0.3071527769999989,0.0,0.0,0.0,0.0,-2.4000000000000004,-0.6736111000000022,-201.6071667,1082.0,181.0,0.0,13.0,0.0581250000000004,13.222777777000005,46.0,-0.5999999999999999,0.0132911392405063,-2.5,3.789999999999992,0.0,78.00900000000001,0,1,0,0,189.4611
2021-10-05,0.3125,5.4,-0.050270833,179.2040333,290.1180556,3568,6478,598,12.0,340,5,260.0,4.019930556,259.983263889,77.0,1.7,15.8,0.0632911392405063,77.4,0.51,340,1028.6,127.7,-0.0001741552665485,3.6000000000000005,0.0,0.0,0.0,0.0,-0.1897222220000003,0.0,0.0,0.0,0.0,5.4,-0.798611099999988,15.8442,0.0,0.0,0.0,0.0,0.0221527780000001,-0.035972221999998,0.0,0.0,0.0,0.0,0.2900000000000062,2.0,-45.44830000000002,0,1,0,0,260.3274
2021-10-06,0.2631578947368421,0.0,-0.047486111,271.7951667,287.8541667,4270,4942,274,12.0,60,4,170.0,3.971180556,169.95125000000002,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1029.8,125.67,-0.0006388720172305,-5.4,-1536.0,-324.0,-280.0,-1.0,-0.0320138889999839,0.1999999999999999,-8.9,0.5,0.0,0.0,0.1666667000000075,-11.892650000000003,-1536.0,-324.0,-1.0,-90.0,-0.0334722219999994,-90.05562499999996,-64.1,0.1999999999999999,0.0816363969913777,-73.04,-0.769999999999996,0.0,92.5911334,0,1,0,0,203.6825
2021-10-07,0.2631578947368421,0.0,0.507090278,184.274,285.3541667,4270,4942,274,12.0,60,4,170.0,3.940416667,169.969236111,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,957.6,202.12,-5.354736454156808e-05,0.0,0.0,0.0,0.0,0.0,0.0179861109999706,0.0,0.0,0.0,0.0,-0.6,0.5763888999999978,-5.843500000000006,-1536.0,-324.0,-1.0,-90.0,-0.0653472219999997,-90.03187500000001,-64.1,0.1999999999999999,0.0816363969913777,-73.04,75.31,75.0,-87.52116669999998,0,1,0,0,182.2452
2021-10-08,0.2631578947368421,0.6,-0.046111111,155.9285333,284.4027778,4270,4942,274,12.0,60,4,170.0,3.979861111,170.039444444,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1029.7,126.31,0.0005109859948262,0.6,0.0,0.0,0.0,0.0,0.0702083330000107,0.0,0.0,0.0,0.0,0.6,0.2638888999999977,-144.63296670000005,-1536.0,-324.0,-1.0,-90.0,-0.0234722219999996,-89.95812500000002,-64.1,0.1999999999999999,0.0816363969913777,-73.04,-74.5,-72.0,-28.345466700000003,0,1,0,0,311.4105
2021-10-09,0.2631578947368421,0.6,-0.043909722,385.8518667,284.4166667,4270,4942,274,12.0,60,4,170.0,4.01875,170.03888888900002,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1030.1,126.26,0.0008527345450722,0.0,0.0,0.0,0.0,0.0,-0.0005555549999769,0.0,0.0,0.0,0.0,0.6,0.298611099999988,-1.6066332999999986,-1536.0,-324.0,-1.0,-90.0,0.0209027779999999,-89.955625,-64.1,0.1999999999999999,0.0816363969913777,-73.04,-3.529999999999987,0.0,229.9233334,0,1,0,0,216.5958
2021-10-10,0.2631578947368421,1.2,-0.044972222,188.3963333,283.2708333,4270,4942,274,12.0,60,4,170.0,4.008472222,169.98972222199998,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1029.9,127.28,-1.1873655061056532e-05,0.6,0.0,0.0,0.0,0.0,-0.049166667000037,0.0,0.0,0.0,0.0,1.2,0.0625,41.753000000000014,-1536.0,-324.0,-1.0,-90.0,0.1447916660000001,-89.87611111200002,-64.1,0.1999999999999999,0.0816363969913777,-73.04,-4.939999999999998,-3.0,-197.4555334,0,1,0,0,203.7648
2021-10-11,0.2631578947368421,0.0,-0.047958333,190.6852667,282.0763889,4270,4942,274,12.0,60,4,170.0,4.004861111,169.996388889,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1030.0,128.56,0.0016614016726705,-1.2,0.0,0.0,0.0,0.0,0.0066666670000188,0.0,0.0,0.0,0.0,-1.8,-0.2708333000000067,-33.96706660000001,-1536.0,-324.0,-1.0,-90.0,-0.0318055560000001,-90.176597222,-64.1,0.1999999999999999,0.0816363969913777,-73.04,-60.91,-61.0,2.2889333999999906,0,1,0,0,189.7956
2021-10-12,0.2631578947368421,0.0,-0.0505625,143.1269333,280.8472222,4270,4942,274,12.0,60,4,170.0,3.973333333,169.968472222,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1030.1,128.01,-0.0001816220120094,0.0,0.0,0.0,0.0,0.0,-0.0279166669999995,0.0,0.0,0.0,0.0,-5.4,0.8888888999999978,-36.0771,-1536.0,-324.0,-1.0,-90.0,-0.0465972230000004,-90.014791667,-64.1,0.1999999999999999,0.0816363969913777,-73.04,0.309999999999988,-2.0,-47.55833340000001,0,1,0,0,196.2498
2021-10-13,0.2631578947368421,0.0,0.431055556,351.9524333,278.875,4270,4942,274,12.0,60,4,170.0,3.938541667,169.965208334,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,963.4,193.0,-0.0013159398421186,0.0,0.0,0.0,0.0,0.0,-0.0032638879999922,0.0,0.0,0.0,0.0,0.0,-0.4097222999999985,80.15726660000001,0.0,0.0,0.0,0.0,-0.0326388890000002,0.0139583339999944,0.0,0.0,0.0,0.0,67.33,67.0,208.8255,0,1,0,0,272.3402
2021-10-14,0.2631578947368421,0.0,0.202451389,275.4063167,280.3125,4270,4942,274,12.0,60,4,170.0,3.902986111,169.96444444399998,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,991.5,165.75,-0.0024016074142906,0.0,0.0,0.0,0.0,0.0,-0.0007638900000301,0.0,0.0,0.0,0.0,0.0,-0.4861111000000022,91.1323167,0.0,0.0,0.0,0.0,-0.0374305559999998,-0.0047916670000063,0.0,0.0,0.0,0.0,-36.370000000000005,-39.0,-76.5461166,0,1,0,0,343.5971
2021-10-15,0.2631578947368421,0.0,0.436215278,491.2340667,282.8333333,4270,4942,274,12.0,60,4,170.0,3.889583333,169.986597222,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,966.4,191.86,0.001214774520188,0.0,0.0,0.0,0.0,0.0,0.0221527780000201,0.0,0.0,0.0,0.0,-0.6,-0.3819444999999888,335.30553340000006,0.0,0.0,0.0,0.0,-0.0902777779999999,-0.0528472219999969,0.0,0.0,0.0,0.0,65.55000000000001,61.0,215.82775000000004,0,1,0,0,321.5008
2021-10-16,0.2631578947368421,2.4,-0.050833333,309.0536167,282.0138889,4270,4942,274,12.0,60,4,170.0,3.807986111,169.918402778,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1029.2,128.96,-0.0007642260855314,2.4,0.0,0.0,0.0,0.0,-0.0681944439999995,0.0,0.0,0.0,0.0,1.7999999999999998,-0.5694443999999947,-76.79825,0.0,0.0,0.0,0.0,-0.2107638889999998,-0.1204861110000194,0.0,0.0,0.0,0.0,2.700000000000003,0.0,-182.18045,0,1,0,0,295.7526
2021-10-17,0.2631578947368421,0.0,-0.050958333,350.1004833,282.5694444,4270,4942,274,12.0,60,4,170.0,3.658680556,169.85069444500002,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,1028.8,128.03,0.0003173245879857,-2.4,0.0,0.0,0.0,0.0,-0.0677083329999845,0.0,0.0,0.0,0.0,-1.2,0.6111111000000022,161.70415,0.0,0.0,0.0,0.0,-0.3497916659999998,-0.139027776999967,0.0,0.0,0.0,0.0,0.75,1.0,41.04686659999999,0,1,0,0,310.1145
2021-10-18,0.2631578947368421,0.6,0.337805556,320.3981667,278.2847222,4270,4942,274,12.0,60,4,170.0,3.628333333,169.969652777,12.9,1.9,6.9,0.144927536231884,4.36,0.51,60,974.0,179.4,0.0018293065564071,0.6,0.0,0.0,0.0,0.0,0.1189583319999769,0.0,0.0,0.0,0.0,0.6,1.0833333000000067,129.7129,0.0,0.0,0.0,0.0,-0.3765277780000002,-0.0267361120000089,0.0,0.0,0.0,0.0,50.84,54.0,-29.702316600000017,0,1,0,0,277.8225
2021-10-19,0.2631578947368421,0.0,-0.038229167,255.3632833,280.6388889,4680,5466,290,10.0,205,3,100.0,3.711597222,100.083263889,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,1029.8,120.52,-0.0001911905384157,-0.6,524.0,16.0,145.0,-1.0,0.1136111120000009,23.1,0.6999999999999993,3.3999999999999995,0.0,0.0,-0.7847222000000045,112.23635000000002,524.0,16.0,-1.0,-70.0,-0.2617361109999998,-69.88520833300001,42.1,23.1,-0.013348588863463,50.04,-7.489999999999995,1.0,-65.03488339999998,0,1,0,0,267.4582
2021-10-20,0.2631578947368421,1.8,0.377222222,288.51555,283.5069444,4680,5466,290,10.0,205,3,100.0,3.717222222,100.005625,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,966.0,180.37,-0.0006523774411308,1.8,0.0,0.0,0.0,0.0,-0.077638888999985,0.0,0.0,0.0,0.0,1.8,-0.6805555000000112,-63.43688329999998,524.0,16.0,-1.0,-70.0,-0.2213194449999997,-69.959583334,42.1,23.1,-0.013348588863463,50.04,-12.629999999999995,-7.0,33.15226670000001,0,1,0,0,219.4176
2021-10-21,0.2631578947368421,1.8,-0.040680556,180.0141667,289.3472222,4680,5466,290,10.0,205,3,100.0,4.065555556,100.348333334,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,1026.4,125.33,-0.001010007973424,0.0,0.0,0.0,0.0,0.0,0.3427083339999797,0.0,0.0,0.0,0.0,1.8,-0.0277777999999955,-95.39215,524.0,16.0,-1.0,-70.0,0.1625694449999994,-69.61611110999999,42.1,23.1,-0.013348588863463,50.04,-40.42,-31.0,-108.5013833,0,1,0,0,209.2416
2021-10-22,0.2631578947368421,0.6,0.435743056,191.4975,291.1944444,4680,5466,290,10.0,205,3,100.0,4.492638889,100.427083333,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,965.5,189.23,0.001763157594588,-1.2000000000000002,0.0,0.0,0.0,0.0,0.0787499990000242,0.0,0.0,0.0,0.0,0.6,-0.701388900000012,-299.7365667,524.0,16.0,-1.0,-70.0,0.6030555560000002,-69.55951388899999,42.1,23.1,-0.013348588863463,50.04,-2.630000000000024,7.0,11.483333299999998,0,1,0,0,206.8535
2021-10-23,0.2631578947368421,0.0,-0.046756944,218.2733,290.2916667,4680,5466,290,10.0,205,3,100.0,4.546736111,100.054097222,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,1026.5,124.06,-0.0012929214178282,-0.6,0.0,0.0,0.0,0.0,-0.3729861110000172,0.0,0.0,0.0,0.0,-2.4,0.8541666999999933,-90.7803167,524.0,16.0,-1.0,-70.0,0.7387500000000005,-69.864305556,42.1,23.1,-0.013348588863463,50.04,-4.900000000000006,4.0,26.775800000000004,0,1,0,0,212.1755
2021-10-24,0.2631578947368421,2.4,-0.047277778,202.7223167,288.6666667,4680,5466,290,10.0,205,3,100.0,4.571527778,100.024791667,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,1026.9,125.23,-0.0013680321955637,2.4,0.0,0.0,0.0,0.0,-0.0293055549999934,0.0,0.0,0.0,0.0,2.4,-0.5486111000000022,-147.3781666,524.0,16.0,-1.0,-70.0,0.912847222,-69.82590277800001,42.1,23.1,-0.013348588863463,50.04,-2.799999999999997,5.0,-15.550983300000013,0,1,0,0,251.7768
2021-10-25,0.2631578947368421,1.2,0.832020833,307.6874833,286.1458333,4680,5466,290,10.0,205,3,100.0,4.540694444,99.969166666,55.0,25.0,7.6,0.131578947368421,54.4,0.13,205,907.2,246.07,0.0024032396851416,-1.2,0.0,0.0,0.0,0.0,-0.0556250010000098,0.0,0.0,0.0,0.0,0.6,-1.2569443999999947,-12.710683399999994,524.0,16.0,-1.0,-70.0,0.9123611109999996,-70.000486111,42.1,23.1,-0.013348588863463,50.04,66.66999999999999,71.0,104.9651666,0,1,0,0,198.5141
2021-10-26,0.2631578947368421,0.6,0.535444444,175.2724,287.6180556,3660,4970,625,12.0,290,2,132.0,4.571875,132.031180556,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,970.0,181.75,0.0003101856908695,-0.6,-496.0,335.0,85.0,-1.0,0.0620138900000029,-23.4,5.6,-4.3,0.0,0.6,-0.4027777999999955,-80.0908833,-496.0,335.0,-1.0,32.0,0.8602777780000004,31.94791666700001,35.0,-23.4,-0.0558213716108452,40.2,61.23,58.0,-132.4150833,0,1,0,0,189.5828
2021-10-27,0.2631578947368421,0.6,0.629611111,160.9142667,286.1180556,3660,4970,625,12.0,290,2,132.0,4.579097222,132.007222222,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,957.4,193.28,0.0004749006813646,0.0,0.0,0.0,0.0,0.0,-0.0239583340000137,0.0,0.0,0.0,0.0,-1.2000000000000002,-0.7847221999999903,-127.6012833,-496.0,335.0,-1.0,32.0,0.8618749999999995,32.00159722199999,35.0,-23.4,-0.0558213716108452,40.2,12.909999999999997,14.0,-14.358133299999992,0,1,0,0,212.861
2021-10-28,0.2631578947368421,4.8,0.547173611,225.7955,284.5416667,3660,4970,625,12.0,290,2,132.0,4.582986111,132.003888889,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,962.7,189.94,-0.0009053522500807,4.2,0.0,0.0,0.0,0.0,-0.0033333330000004,0.0,0.0,0.0,0.0,3.0,-2.5138888999999978,45.7813333,-496.0,335.0,-1.0,32.0,0.5174305550000007,31.655555555000007,35.0,-23.4,-0.0558213716108452,40.2,64.61,64.0,64.88123329999999,0,1,0,0,182.055
2021-10-29,0.2631578947368421,90.6,0.547583333,160.8701667,243.6666667,3660,4970,625,12.0,290,2,132.0,4.356597222,131.773611111,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,966.3,192.23,-0.0150308719301505,85.8,0.0,0.0,0.0,0.0,-0.2302777779999871,0.0,0.0,0.0,0.0,90.0,-1.4444443999999947,-30.627333300000004,-496.0,335.0,-1.0,32.0,-0.1360416669999997,31.346527777999995,35.0,-23.4,-0.0558213716108452,40.2,3.0,-1.0,-64.9253333,0,1,0,0,171.1815
2021-10-30,0.2631578947368421,7.8,-0.037916667,168.8583333,243.4375,3660,4970,625,12.0,290,2,132.0,4.332430556,131.975833334,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,1029.4,127.11,0.0020928396020661,-82.8,0.0,0.0,0.0,0.0,0.2022222229999783,0.0,0.0,0.0,0.0,7.8,-3.805555599999991,-49.41496670000001,-496.0,335.0,-1.0,32.0,-0.2143055550000001,31.92173611199999,35.0,-23.4,-0.0558213716108452,40.2,3.049999999999997,-3.0,7.9881666,0,1,0,0,186.0341
2021-10-31,0.2631578947368421,153.0,-0.036048611,185.3116667,218.7333333,3660,4970,625,12.0,290,2,132.0,4.329133333,131.996702777,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,760.9,131.62,-0.0033328109119391,145.2,0.0,0.0,0.0,0.0,0.0208694430000093,0.0,0.0,0.0,-299.6,150.6,2.1875,-17.410650000000004,-496.0,335.0,-1.0,32.0,-0.2423944450000004,31.97191111,35.0,-23.4,-0.0558213716108452,40.2,6.390000000000001,-7.0,16.45333339999999,0,1,0,0,193.2399
2021-11-01,0.2631578947368421,3.0,-0.038986111,182.7106667,239.9027778,3660,4970,625,12.0,290,2,132.0,4.334375,132.005241667,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,607.6,129.44,0.0033949726721572,-150.0,0.0,0.0,0.0,0.0,0.0085388900000111,0.0,0.0,0.0,-160.29999999999995,1.8,-2.5486112000000105,-124.9768166,-496.0,335.0,-1.0,32.0,-0.206319444,32.036075001000015,35.0,-23.4,-0.0558213716108452,40.2,-116.63,-122.0,-2.600999999999999,0,1,0,0,205.1026
2021-11-02,0.2631578947368421,49.2,0.372048611,214.3037333,280.5416667,3660,4970,625,12.0,290,2,132.0,4.468194444,132.133819444,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,644.5,189.99,0.0056422365606051,46.2,0.0,0.0,0.0,0.0,0.1285777770000038,0.0,0.0,0.0,121.69999999999992,48.6,-0.7986111000000022,39.0313333,0.0,0.0,0.0,0.0,-0.1036805560000004,0.1026388880000013,0.0,0.0,0.0,0.0,8.240000000000009,10.0,31.59306660000001,0,1,0,0,197.6886
2021-11-03,0.2631578947368421,10.2,0.375118056,237.1905833,267.1319444,4892,5768,625,12.0,290,2,132.0,4.372916667,131.904722223,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,637.6,189.26,-0.0039307035436232,-39.0,798.0,0.0,0.0,0.0,-0.2290972210000177,0.0,0.0,0.0,-12.899999999999975,9.6,-0.1458334000000007,76.27631659999997,798.0,0.0,0.0,0.0,-0.2061805549999995,-0.1024999990000026,0.0,0.0,0.0,0.0,-4.02000000000001,-13.0,22.88684999999998,0,1,0,0,204.5559
2021-11-04,0.2631578947368421,3.0,0.334986111,221.6295,282.7222222,4892,5768,625,12.0,290,2,132.0,4.354722222,131.981805555,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,632.1,181.03,0.00339562880421,-7.199999999999999,0.0,0.0,0.0,0.0,0.0770833320000008,0.0,0.0,0.0,-19.69999999999993,-1.7999999999999998,0.4652777999999955,-4.165999999999997,798.0,0.0,0.0,0.0,-0.2282638889999999,-0.0220833340000012,0.0,0.0,0.0,0.0,-8.909999999999997,-13.0,-15.56108329999998,0,1,0,0,198.6015
2021-11-05,0.2631578947368421,0.0,0.385284722,187.2351,289.9097222,4892,5768,625,12.0,290,2,132.0,4.326736111,131.972013889,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,645.7,175.45,0.0029897718398878,-3.0,0.0,0.0,0.0,0.0,-0.0097916659999839,0.0,0.0,0.0,11.0,-90.6,0.2083333000000067,26.36493329999999,798.0,0.0,0.0,0.0,-0.0298611110000006,0.1984027780000019,0.0,0.0,0.0,0.0,-16.78,-15.0,-34.39440000000002,0,1,0,0,210.0532
2021-11-06,0.2631578947368421,0.0,-0.052534722,210.7254333,288.6944444,4892,5768,625,12.0,290,2,132.0,4.311875,131.98513888899998,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,641.8,125.45,-0.000568814210817,0.0,0.0,0.0,0.0,0.0,0.0131249999999738,0.0,0.0,0.0,-54.90000000000009,-7.8,1.25,41.86709999999999,798.0,0.0,0.0,0.0,-0.0205555560000005,0.0093055549999974,0.0,0.0,0.0,0.0,-1.6599999999999966,0.0,23.490333300000003,0,1,0,0,232.6093
2021-11-07,0.2631578947368421,0.6,-0.052270833,230.4148667,287.2013889,4892,5768,625,12.0,290,2,132.0,4.288680556,131.97680555600002,90.0,1.6,13.2,0.0757575757575757,94.6,0.13,290,646.4,124.21,-0.000175765589541,0.6,0.0,0.0,0.0,0.0,-0.0083333329999675,0.0,0.0,0.0,9.100000000000025,-152.4,-3.986111100000002,45.103200000000015,798.0,0.0,0.0,0.0,-0.0404527769999996,-0.0198972209999794,0.0,0.0,0.0,0.0,-7.410000000000011,4.0,19.689433400000013,0,1,0,0,280.9847
